team_key,school,nickname,current_power4_conference,city,state,location,season,season_conference,wins,losses,ties,games,record,win_pct,record_basis,location_source_url,season_record_source_url
41,Colorado,Buffaloes,Big 12,Boulder,CO,"Boulder, CO",2017,Pac-12,5,7,0,12,5-7,0.417,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2017_NCAA_Division_I_FBS_football_season#Conference_standings
41,Colorado,Buffaloes,Big 12,Boulder,CO,"Boulder, CO",2018,Pac-12,5,7,0,12,5-7,0.417,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2018
41,Colorado,Buffaloes,Big 12,Boulder,CO,"Boulder, CO",2019,Pac-12,5,7,0,12,5-7,0.417,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2019
41,Colorado,Buffaloes,Big 12,Boulder,CO,"Boulder, CO",2020,Pac-12,4,2,0,6,4-2,0.667,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2020
41,Colorado,Buffaloes,Big 12,Boulder,CO,"Boulder, CO",2021,Pac-12,4,8,0,12,4-8,0.333,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2021
41,Colorado,Buffaloes,Big 12,Boulder,CO,"Boulder, CO",2022,Pac-12,1,11,0,12,1-11,0.083,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2022
41,Colorado,Buffaloes,Big 12,Boulder,CO,"Boulder, CO",2023,Pac-12,4,8,0,12,4-8,0.333,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2023
41,Colorado,Buffaloes,Big 12,Boulder,CO,"Boulder, CO",2024,Big 12,9,4,0,13,9-4,0.692,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2024
41,Colorado,Buffaloes,Big 12,Boulder,CO,"Boulder, CO",2025,Big 12,3,9,0,12,3-9,0.25,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2025
42,Houston,Cougars,Big 12,Houston,TX,"Houston, TX",2010,C-USA,5,7,0,12,5-7,0.417,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2010
42,Houston,Cougars,Big 12,Houston,TX,"Houston, TX",2011,C-USA,13,1,0,14,13-1,0.929,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2011
42,Houston,Cougars,Big 12,Houston,TX,"Houston, TX",2012,C-USA,5,7,0,12,5-7,0.417,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2012
42,Houston,Cougars,Big 12,Houston,TX,"Houston, TX",2013,American,8,5,0,13,8-5,0.615,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2013
42,Houston,Cougars,Big 12,Houston,TX,"Houston, TX",2014,American,8,5,0,13,8-5,0.615,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2014_NCAA_Division_I_FBS_football_season#Conference_standings
42,Houston,Cougars,Big 12,Houston,TX,"Houston, TX",2015,American,13,1,0,14,13-1,0.929,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2015_NCAA_Division_I_FBS_football_season#Conference_standings
42,Houston,Cougars,Big 12,Houston,TX,"Houston, TX",2016,American,9,4,0,13,9-4,0.692,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2016_NCAA_Division_I_FBS_football_season#Conference_standings
42,Houston,Cougars,Big 12,Houston,TX,"Houston, TX",2017,American,7,5,0,12,7-5,0.583,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2017_NCAA_Division_I_FBS_football_season#Conference_standings
42,Houston,Cougars,Big 12,Houston,TX,"Houston, TX",2018,American,8,5,0,13,8-5,0.615,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2018
42,Houston,Cougars,Big 12,Houston,TX,"Houston, TX",2019,American,4,8,0,12,4-8,0.333,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2019
42,Houston,Cougars,Big 12,Houston,TX,"Houston, TX",2020,American,3,5,0,8,3-5,0.375,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2020
42,Houston,Cougars,Big 12,Houston,TX,"Houston, TX",2021,American,12,2,0,14,12-2,0.857,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2021
42,Houston,Cougars,Big 12,Houston,TX,"Houston, TX",2022,American,8,5,0,13,8-5,0.615,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2022
42,Houston,Cougars,Big 12,Houston,TX,"Houston, TX",2023,Big 12,4,8,0,12,4-8,0.333,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2023
42,Houston,Cougars,Big 12,Houston,TX,"Houston, TX",2024,Big 12,4,8,0,12,4-8,0.333,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2024
42,Houston,Cougars,Big 12,Houston,TX,"Houston, TX",2025,Big 12,10,3,0,13,10-3,0.769,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2025
43,Iowa State,Cyclones,Big 12,Ames,IA,"Ames, IA",2010,Big 12,5,7,0,12,5-7,0.417,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2010
43,Iowa State,Cyclones,Big 12,Ames,IA,"Ames, IA",2011,Big 12,6,7,0,13,6-7,0.462,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2011
43,Iowa State,Cyclones,Big 12,Ames,IA,"Ames, IA",2012,Big 12,6,7,0,13,6-7,0.462,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2012
43,Iowa State,Cyclones,Big 12,Ames,IA,"Ames, IA",2013,Big 12,3,9,0,12,3-9,0.25,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2013
43,Iowa State,Cyclones,Big 12,Ames,IA,"Ames, IA",2014,Big 12,2,10,0,12,2-10,0.167,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2014_NCAA_Division_I_FBS_football_season#Conference_standings
43,Iowa State,Cyclones,Big 12,Ames,IA,"Ames, IA",2015,Big 12,3,9,0,12,3-9,0.25,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2015_NCAA_Division_I_FBS_football_season#Conference_standings
43,Iowa State,Cyclones,Big 12,Ames,IA,"Ames, IA",2016,Big 12,3,9,0,12,3-9,0.25,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2016_NCAA_Division_I_FBS_football_season#Conference_standings
43,Iowa State,Cyclones,Big 12,Ames,IA,"Ames, IA",2017,Big 12,8,5,0,13,8-5,0.615,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2017_NCAA_Division_I_FBS_football_season#Conference_standings
43,Iowa State,Cyclones,Big 12,Ames,IA,"Ames, IA",2018,Big 12,8,5,0,13,8-5,0.615,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2018
43,Iowa State,Cyclones,Big 12,Ames,IA,"Ames, IA",2019,Big 12,7,6,0,13,7-6,0.538,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2019
43,Iowa State,Cyclones,Big 12,Ames,IA,"Ames, IA",2020,Big 12,9,3,0,12,9-3,0.75,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2020
43,Iowa State,Cyclones,Big 12,Ames,IA,"Ames, IA",2021,Big 12,7,6,0,13,7-6,0.538,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2021
43,Iowa State,Cyclones,Big 12,Ames,IA,"Ames, IA",2022,Big 12,4,8,0,12,4-8,0.333,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2022
43,Iowa State,Cyclones,Big 12,Ames,IA,"Ames, IA",2023,Big 12,7,6,0,13,7-6,0.538,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2023
43,Iowa State,Cyclones,Big 12,Ames,IA,"Ames, IA",2024,Big 12,11,3,0,14,11-3,0.786,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2024
43,Iowa State,Cyclones,Big 12,Ames,IA,"Ames, IA",2025,Big 12,8,4,0,12,8-4,0.667,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2025
44,Kansas,Jayhawks,Big 12,Lawrence,KS,"Lawrence, KS",2010,Big 12,3,9,0,12,3-9,0.25,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2010
44,Kansas,Jayhawks,Big 12,Lawrence,KS,"Lawrence, KS",2011,Big 12,2,10,0,12,2-10,0.167,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2011
44,Kansas,Jayhawks,Big 12,Lawrence,KS,"Lawrence, KS",2012,Big 12,1,11,0,12,1-11,0.083,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2012
44,Kansas,Jayhawks,Big 12,Lawrence,KS,"Lawrence, KS",2013,Big 12,3,9,0,12,3-9,0.25,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2013
44,Kansas,Jayhawks,Big 12,Lawrence,KS,"Lawrence, KS",2014,Big 12,3,9,0,12,3-9,0.25,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2014_NCAA_Division_I_FBS_football_season#Conference_standings
44,Kansas,Jayhawks,Big 12,Lawrence,KS,"Lawrence, KS",2015,Big 12,0,12,0,12,0-12,0.0,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2015_NCAA_Division_I_FBS_football_season#Conference_standings
44,Kansas,Jayhawks,Big 12,Lawrence,KS,"Lawrence, KS",2016,Big 12,2,10,0,12,2-10,0.167,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2016_NCAA_Division_I_FBS_football_season#Conference_standings
44,Kansas,Jayhawks,Big 12,Lawrence,KS,"Lawrence, KS",2017,Big 12,1,11,0,12,1-11,0.083,listed overall record on season standings page,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://en.wikipedia.org/wiki/2017_NCAA_Division_I_FBS_football_season#Conference_standings
44,Kansas,Jayhawks,Big 12,Lawrence,KS,"Lawrence, KS",2018,Big 12,3,9,0,12,3-9,0.25,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2018
44,Kansas,Jayhawks,Big 12,Lawrence,KS,"Lawrence, KS",2019,Big 12,3,9,0,12,3-9,0.25,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2019
44,Kansas,Jayhawks,Big 12,Lawrence,KS,"Lawrence, KS",2020,Big 12,0,9,0,9,0-9,0.0,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2020
44,Kansas,Jayhawks,Big 12,Lawrence,KS,"Lawrence, KS",2021,Big 12,2,10,0,12,2-10,0.167,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2021
44,Kansas,Jayhawks,Big 12,Lawrence,KS,"Lawrence, KS",2022,Big 12,6,7,0,13,6-7,0.462,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2022
44,Kansas,Jayhawks,Big 12,Lawrence,KS,"Lawrence, KS",2023,Big 12,9,4,0,13,9-4,0.692,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2023
44,Kansas,Jayhawks,Big 12,Lawrence,KS,"Lawrence, KS",2024,Big 12,5,7,0,12,5-7,0.417,straight-up all-games record from BetIQ/TeamRankings season table,https://en.wikipedia.org/wiki/List_of_NCAA_Division_I_FBS_football_programs,https://betiq.teamrankings.com/college-football/betting-trends/win-loss-records/?season=2024
